data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6663399,360,IDN2868,2868,"15 June 2016",2016,1,Protests,"Protest with intervention","Police Forces of Indonesia (2014-)",,1,16,"South-Eastern Asia",Indonesia,"East Java",Malang,Malang,Malang,-7.9797,112.6304,1,HumanRightsPapua,Other,"On 15 June 2016, a KNPB demonstration was held in Malang city, East Java province, during which 32 demonstrators were arbitrarily arrested. [size=32]",0,1576600005,IDN
6663319,360,IDN2865,2865,"13 June 2016",2016,1,"Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,HumanRightsPapua,Other,"On 13 June 2016, the police arrested 65 KNPB members who were distributing leaflets for the demonstration on 15 June 2016 in Sentani town, Jayapura regency, Papua province. They were subjected to ill-treatment during the arrests.",0,1576600005,IDN
6663319,360,IDN2865,2865,"13 June 2016",2016,1,"Violence against civilians",Attack,"Civilians (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,HumanRightsPapua,Other,"On 13 June 2016, the police arrested 65 KNPB members who were distributing leaflets for the demonstration on 15 June 2016 in Sentani town, Jayapura regency, Papua province. They were subjected to ill-treatment during the arrests.",0,1576600005,IDN
6664512,360,IDN2864,2864,"11 June 2016",2016,1,Riots,"Violent demonstration","Rioters (Indonesia)",,5,15,"South-Eastern Asia",Indonesia,Bengkulu,Bengkulu,Bengkulu,Bengkulu,-3.8004,102.266,1,Tribunnews,National,"On June 11, 2016, a riot broke out in Bengkulu city, Bengkulu province. Hundreds of people held a demonstration opposing the presence of a mining company in their village. The rioters wanted to meet the mining company's leader. The police tried to intervene, leading a rioter to attack two policemen with a machete. The police fired gunshots at the rioters, wounding four rioters. [size=hundreds]",0,1576600008,IDN
6664512,360,IDN2864,2864,"11 June 2016",2016,1,Riots,"Violent demonstration","Police Forces of Indonesia (2014-)",,1,15,"South-Eastern Asia",Indonesia,Bengkulu,Bengkulu,Bengkulu,Bengkulu,-3.8004,102.266,1,Tribunnews,National,"On June 11, 2016, a riot broke out in Bengkulu city, Bengkulu province. Hundreds of people held a demonstration opposing the presence of a mining company in their village. The rioters wanted to meet the mining company's leader. The police tried to intervene, leading a rioter to attack two policemen with a machete. The police fired gunshots at the rioters, wounding four rioters. [size=hundreds]",0,1576600008,IDN
6663317,360,IDN2863,2863,"10 June 2016",2016,1,"Strategic developments",Arrests,"Police Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 10 June 2016, the police arrested 31 KNPB members at Dok 2 in Jayapura city, Papua province, as the group distributed leaflets for a demonstration planned for 15 June 2016.",0,1576600005,IDN
6663317,360,IDN2863,2863,"10 June 2016",2016,1,"Strategic developments",Arrests,"Civilians (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 10 June 2016, the police arrested 31 KNPB members at Dok 2 in Jayapura city, Papua province, as the group distributed leaflets for a demonstration planned for 15 June 2016.",0,1576600005,IDN
6663964,360,IDN2862,2862,"08 June 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)","Farmers (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"East Java",Malang,Malang,Malang,-7.9797,112.6304,1,Tempo,National,"On June 8, 2016, around 2,500 farmers held a peaceful protest in front of the local council building in Malang city, Malang regency, East Java province, regarding a land dispute between them and a state-owned plantation company. They demanded clarity about the status of the land. [size=around 2,500]",0,1576600007,IDN
5562463,360,IDN170,170,"08 June 2016",2016,2,Riots,"Mob violence","Rioters (Indonesia)",,5,57,"South-Eastern Asia",Indonesia,"West Sumatra",Padang,Padang,Padang,-0.9492,100.3542,1,Tempo,National,"Assumed June 8, in Padang City (Padang, West Sumatra), there was a riot in Pertamina's fuel filling point. Reason and number of injuries unknown.",0,1563305270,IDN
5562463,360,IDN170,170,"08 June 2016",2016,2,Riots,"Mob violence","Civilians (Indonesia)","Labour Group (Indonesia)",7,57,"South-Eastern Asia",Indonesia,"West Sumatra",Padang,Padang,Padang,-0.9492,100.3542,1,Tempo,National,"Assumed June 8, in Padang City (Padang, West Sumatra), there was a riot in Pertamina's fuel filling point. Reason and number of injuries unknown.",0,1563305270,IDN
6663568,360,IDN2861,2861,"03 June 2016",2016,1,Riots,"Violent demonstration","Rioters (Indonesia)","Students (Indonesia)",5,15,"South-Eastern Asia",Indonesia,"South Sulawesi",Gowa,"Somba Opu","Somba Opu",-5.2022,119.4496,1,Kompas,National,"On June 3, 2016, dozens of students held a demonstration in Somba Opu district, Gowa regency, South Sulawesi province. They wanted the government ban truck passing the road during the day, as it often caused road accidents. They confiscated a truck and blockaded a road. Two angry truck drivers chased the students with machetes. The police intervened and dispersed the demonstration. [size=dozens]",0,1576600006,IDN
6663568,360,IDN2861,2861,"03 June 2016",2016,1,Riots,"Violent demonstration","Police Forces of Indonesia (2014-)",,1,15,"South-Eastern Asia",Indonesia,"South Sulawesi",Gowa,"Somba Opu","Somba Opu",-5.2022,119.4496,1,Kompas,National,"On June 3, 2016, dozens of students held a demonstration in Somba Opu district, Gowa regency, South Sulawesi province. They wanted the government ban truck passing the road during the day, as it often caused road accidents. They confiscated a truck and blockaded a road. Two angry truck drivers chased the students with machetes. The police intervened and dispersed the demonstration. [size=dozens]",0,1576600006,IDN
6664727,360,IDN2860,2860,"02 June 2016",2016,1,"Violence against civilians",Attack,"FPI: Islamic Defenders Front",,3,37,"South-Eastern Asia",Indonesia,Jakarta,Jakarta,Jakarta,Jakarta,-6.2146,106.845,1,"US State Department",Other,"On 2 June 2016, members of the Islamic Defenders Front humiliated and intimidated a female journalist while she was covering an anti-communist symposium held in Jakarta city.",0,1576600008,IDN
6664727,360,IDN2860,2860,"02 June 2016",2016,1,"Violence against civilians",Attack,"Civilians (Indonesia)","Journalists (Indonesia)",7,37,"South-Eastern Asia",Indonesia,Jakarta,Jakarta,Jakarta,Jakarta,-6.2146,106.845,1,"US State Department",Other,"On 2 June 2016, members of the Islamic Defenders Front humiliated and intimidated a female journalist while she was covering an anti-communist symposium held in Jakarta city.",0,1576600008,IDN
6664264,360,IDN2859,2859,"02 June 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"West Java",Cianjur,Ciranjang,Ciranjang,-6.82,107.2802,1,Tribunnews,National,"On June 2, 2016, dozens of Cibiuk villagers held a peaceful protest in Ciranjang district, Cianjur regency, West Java province, opposing the presence of a factory in their village. [size=dozens]",0,1576600007,IDN
6663728,360,IDN2858,2858,"01 June 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)","Health Workers (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Aceh,"West Aceh",Meulaboh,Meulaboh,4.144,96.1266,1,Kompas,National,"On June 1, 2016, around a hundred nurses and midwives in a hospital held a peaceful protest in Meulaboh city, Aceh province. They demanded the payment of their wages, which had been delayed for four months. [size=around 100]",0,1576600006,IDN
6663686,360,IDN2856,2856,"31 May 2016",2016,1,Riots,"Mob violence","Rioters (Indonesia)","Prisoners (Indonesia)",5,15,"South-Eastern Asia",Indonesia,Gorontalo,Gorontalo,Gorontalo,Gorontalo,0.5375,123.0625,1,Kompas,National,"On May 31, 2016, a riot broke out at a prison in Gorontalo city, Gorontalo province. Around ten prisoners attacked a prison officer, who brought in a new prisoner. They beat the policeman and stabbed him with a knife. [size=10]",0,1576600006,IDN
6663686,360,IDN2856,2856,"31 May 2016",2016,1,Riots,"Mob violence","Police Forces of Indonesia (2014-) Prison Guards",,1,15,"South-Eastern Asia",Indonesia,Gorontalo,Gorontalo,Gorontalo,Gorontalo,0.5375,123.0625,1,Kompas,National,"On May 31, 2016, a riot broke out at a prison in Gorontalo city, Gorontalo province. Around ten prisoners attacked a prison officer, who brought in a new prisoner. They beat the policeman and stabbed him with a knife. [size=10]",0,1576600006,IDN
6663519,360,IDN2852,2852,"31 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia), ULMWP: United Liberation Movement for West Papua",6,60,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,Kompas,National,"On May 31, 2016, around 200 KNPB: National Committee for West Papua members held a peaceful protest in Jayapura city, West Papua province. They demanded the independence of Papua from Indonesia, and that ULMWP: United Liberation Movement for West Papua should be allowed to join the Melanesia Spearhead Group. [size=hundreds]",0,1576600006,IDN
6663268,360,IDN2855,2855,"31 May 2016",2016,1,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia), ULMWP: United Liberation Movement for West Papua",6,16,"South-Eastern Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,1,HumanRightsPapua,Other,"On 31 May 2016, a KNPB demonstration in support of ULMWP full membership at MSG and release of political prisoners in West Papua was held in Wamena city, Jayawijaya regency, Papua province, during which the police arbitrarily arrested 112 demonstrators. [size=112]",0,1576600005,IDN
6663268,360,IDN2855,2855,"31 May 2016",2016,1,Protests,"Protest with intervention","Police Forces of Indonesia (2014-)",,1,16,"South-Eastern Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,1,HumanRightsPapua,Other,"On 31 May 2016, a KNPB demonstration in support of ULMWP full membership at MSG and release of political prisoners in West Papua was held in Wamena city, Jayawijaya regency, Papua province, during which the police arbitrarily arrested 112 demonstrators. [size=112]",0,1576600005,IDN
6663321,360,IDN2854,2854,"31 May 2016",2016,1,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia), ULMWP: United Liberation Movement for West Papua",6,16,"South-Eastern Asia",Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,HumanRightsPapua,Other,"On 31 May 2016, a KNPB demonstration in support of ULMWP full membership at MSG and release of political prisoners in West Papua was held in Sentani town, Jayapura regency, Papua province, during which the police arbitrarily arrested 455 demonstrators. [size=455]",0,1576600005,IDN
6663321,360,IDN2854,2854,"31 May 2016",2016,1,Protests,"Protest with intervention","Police Forces of Indonesia (2014-)",,1,16,"South-Eastern Asia",Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,HumanRightsPapua,Other,"On 31 May 2016, a KNPB demonstration in support of ULMWP full membership at MSG and release of political prisoners in West Papua was held in Sentani town, Jayapura regency, Papua province, during which the police arbitrarily arrested 455 demonstrators. [size=455]",0,1576600005,IDN
6663348,360,IDN2853,2853,"31 May 2016",2016,1,Protests,"Excessive force against protesters","Protesters (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia), ULMWP: United Liberation Movement for West Papua",6,16,"South-Eastern Asia",Indonesia,"North Sulawesi",Manado,Manado,Manado,1.4821,124.8489,1,HumanRightsPapua,Other,"On 31 May 2016, a KNPB demonstration in support of ULMWP full membership at MSG and calling for the release of political prisoners in West Papua was held in Manado city, North Sulawesi province, during which the police arbitrarily arrested 7 demonstrators and subjected them to torture/ill-treatment. [size=no report]",0,1576600005,IDN
6663348,360,IDN2853,2853,"31 May 2016",2016,1,Protests,"Excessive force against protesters","Police Forces of Indonesia (2014-)",,1,16,"South-Eastern Asia",Indonesia,"North Sulawesi",Manado,Manado,Manado,1.4821,124.8489,1,HumanRightsPapua,Other,"On 31 May 2016, a KNPB demonstration in support of ULMWP full membership at MSG and calling for the release of political prisoners in West Papua was held in Manado city, North Sulawesi province, during which the police arbitrarily arrested 7 demonstrators and subjected them to torture/ill-treatment. [size=no report]",0,1576600005,IDN
6663366,360,IDN2857,2857,"31 May 2016",2016,1,"Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,1,HumanRightsPapua,Other,"On 31 May 2016, police officers arrested a member of OPM in Wamena city, Jayawijaya regency, Papua province, after they forced their way into his brother's house and threatened his relatives at gunpoint to show them his hideout. They shot the OPM member in the leg to prevent him from attempting to escape.",0,1576600005,IDN
6663366,360,IDN2857,2857,"31 May 2016",2016,1,"Violence against civilians",Attack,"Civilians (Indonesia)","OPM: Free Papua Movement, Papuan Ethnic Group (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,1,HumanRightsPapua,Other,"On 31 May 2016, police officers arrested a member of OPM in Wamena city, Jayawijaya regency, Papua province, after they forced their way into his brother's house and threatened his relatives at gunpoint to show them his hideout. They shot the OPM member in the leg to prevent him from attempting to escape.",0,1576600005,IDN
6663557,360,IDN2849,2849,"30 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)","WALHI: Indonesian Forum for the Environment",6,60,"South-Eastern Asia",Indonesia,"West Java",Sukabumi,Sukabumi,Sukabumi,-6.918,106.9266,1,Kompas,National,"On May 30, 2016, a group of people, accompanied by WALHI: Indonesian Forum for the Environment activists, held a peaceful protest in Sukabumi city, West Java province, opposing the presence of a cement factory in their district. The factory had caused air and water pollution. [size=no report]",0,1576600006,IDN
6663346,360,IDN2851,2851,"30 May 2016",2016,1,"Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,1,HumanRightsPapua,Other,"On 30 May 2016, there were mass arrests of 21 KNPB members during their meeting to prepare for the May 31st demonstration in Wamena city, Jayawijaya regency, Papua province, during which they ill-treated/tortured by the police.",0,1576600005,IDN
6663346,360,IDN2851,2851,"30 May 2016",2016,1,"Violence against civilians",Attack,"Civilians (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,1,HumanRightsPapua,Other,"On 30 May 2016, there were mass arrests of 21 KNPB members during their meeting to prepare for the May 31st demonstration in Wamena city, Jayawijaya regency, Papua province, during which they ill-treated/tortured by the police.",0,1576600005,IDN
6663395,360,IDN2850,2850,"30 May 2016",2016,1,"Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Papua,Yahukimo,Dekai,Dekai,-4.8591,139.4738,1,HumanRightsPapua,Other,"On 30 May 2016, the police arrested 3 KNPB members near the former regency office as they distributed leaflets for the demonstration on 31 May 2016 in Dekai city, Yahukimo regency, Papua province, and subjected them to torture/ill-treatment.",0,1576600005,IDN
6663395,360,IDN2850,2850,"30 May 2016",2016,1,"Violence against civilians",Attack,"Civilians (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Yahukimo,Dekai,Dekai,-4.8591,139.4738,1,HumanRightsPapua,Other,"On 30 May 2016, the police arrested 3 KNPB members near the former regency office as they distributed leaflets for the demonstration on 31 May 2016 in Dekai city, Yahukimo regency, Papua province, and subjected them to torture/ill-treatment.",0,1576600005,IDN
6663678,360,IDN2848,2848,"30 May 2016",2016,1,Protests,"Protest with intervention","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia), Students (Indonesia)",6,16,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,Kompas,National,"On May 30, 2016, 56 Papuan students held a protest in front of their university in Jayapura city, Papua province. They demanded the university allocate at least 80 percent of its new students' quota for Papuan students. The police arrested the protesters as the protest allegedly disrupted traffic activity. [size=dozens]",0,1576600006,IDN
6663678,360,IDN2848,2848,"30 May 2016",2016,1,Protests,"Protest with intervention","Police Forces of Indonesia (2014-)",,1,16,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,Kompas,National,"On May 30, 2016, 56 Papuan students held a protest in front of their university in Jayapura city, Papua province. They demanded the university allocate at least 80 percent of its new students' quota for Papuan students. The police arrested the protesters as the protest allegedly disrupted traffic activity. [size=dozens]",0,1576600006,IDN
6663513,360,IDN2847,2847,"28 May 2016",2016,2,"Strategic developments",Arrests,"Police Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,2,Kompas,National,"Between May 28-30, 2016, Indonesian police arrested 101 members of KNPB: National Committee for West Papua in Jayapura and Wamena, coded in Jayapura city, Papua province. The reason was unclear, though was believed to be in connection with the demand for Papua independence.",0,1576600006,IDN
6663513,360,IDN2847,2847,"28 May 2016",2016,2,"Strategic developments",Arrests,"Civilians (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,2,Kompas,National,"Between May 28-30, 2016, Indonesian police arrested 101 members of KNPB: National Committee for West Papua in Jayapura and Wamena, coded in Jayapura city, Papua province. The reason was unclear, though was believed to be in connection with the demand for Papua independence.",0,1576600006,IDN
6663381,360,IDN2846,2846,"27 May 2016",2016,1,"Violence against civilians",Attack,"Police Forces of Indonesia (2014-) Mobile Brigade Corps",,1,17,"South-Eastern Asia",Indonesia,Papua,Nabire,Nabire,Nabire,-3.3598,135.5007,1,HumanRightsPapua,Other,"On 27 May 2016, a Papuan high school student was riding his motorcycle in Nabire city, Papua province, when Brimob members approached on motorcycles and began to chase him. He was hit by a bullet and died on the spot.",1,1576600005,IDN
6663381,360,IDN2846,2846,"27 May 2016",2016,1,"Violence against civilians",Attack,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia), Students (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Nabire,Nabire,Nabire,-3.3598,135.5007,1,HumanRightsPapua,Other,"On 27 May 2016, a Papuan high school student was riding his motorcycle in Nabire city, Papua province, when Brimob members approached on motorcycles and began to chase him. He was hit by a bullet and died on the spot.",1,1576600005,IDN
5451267,360,IDN169,169,"26 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"Central Java",Semarang,Semarang,Semarang,-6.9913,110.426,1,"Jakarta Post",National,"On May 26, in Semarang (Semarang, Central Java), around 1,000 students at the State University of Semarang (Unnes) staged a demonstration protesting against the size of the student contribution for campus development.",0,1561473734,IDN
5451266,360,IDN168,168,"25 May 2016",2016,1,Riots,"Violent demonstration","Rioters (Indonesia)","Labour Group (Indonesia)",5,50,"South-Eastern Asia",Indonesia,Jakarta,"South Jakarta",Tebet,Tebet,-6.2342,106.8499,1,"Jakarta Post",National,"On May 25, in Tebet (South Jakarta, Jakarta), public minivan drivers blockaded a road (assumed with their cars) during a strike protesting the actions of public order officers who often tow their minivans for allowing passengers to board near the Tebet railroad crossing.",0,1561473734,IDN
6663961,360,IDN2845,2845,"25 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"Southeast Sulawesi",Wakatobi,Wangi-wangi,Wangi-wangi,-5.3215,123.5719,1,Tempo,National,"On May 25, 2016, around a thousand people held a peaceful protest Wangi-wangi district, Wakatobi regency, Southeast Sulawesi province, opposing the draft bill of Wakatobi tourism industry. [size=around 1,000]",0,1576600007,IDN
6664585,360,IDN2844,2844,"25 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"East Java",Mojokerto,Mojokerto,Mojokerto,-7.4666,112.4333,1,Tribunnews,National,"On May 25, 2016, hundreds of people from Lakardowo village held a peaceful protest in Mojokerto city, East Java province, demanding the closure of a waste processing factory in their village. The factory's activity had caused water pollution. [size=hundreds]",0,1576600008,IDN
6663442,360,IDN2843,2843,"24 May 2016",2016,1,Riots,"Mob violence","Rioters (Indonesia)",,5,57,"South-Eastern Asia",Indonesia,Papua,Mimika,Timika,Timika,-4.7798,136.55,1,JPNN,National,"On May 24, 2016, a riot broke out in Timika city, Papua province. A group of rioters burned two houses and a motorcycle. They blockaded a road with stacks of rocks, brought bows and machetes. Two people were injured. It was triggered by a brawl between young men a day before. [size=no report]",0,1576600005,IDN
6663442,360,IDN2843,2843,"24 May 2016",2016,1,Riots,"Mob violence","Civilians (Indonesia)",,7,57,"South-Eastern Asia",Indonesia,Papua,Mimika,Timika,Timika,-4.7798,136.55,1,JPNN,National,"On May 24, 2016, a riot broke out in Timika city, Papua province. A group of rioters burned two houses and a motorcycle. They blockaded a road with stacks of rocks, brought bows and machetes. Two people were injured. It was triggered by a brawl between young men a day before. [size=no report]",0,1576600005,IDN
6664258,360,IDN2841,2841,"23 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"North Sumatra","Pematang Siantar","Pematang Siantar","Pematang Siantar",2.9666,99.05,1,Tribunnews,National,"On May 23, 2016, a group of people held a peaceful protest in Pematang Siantar city, North Sumatra province, demanding the termination of their district's head as he is involved in a corruption case. [size=no report]",0,1576600007,IDN
6663517,360,IDN2839,2839,"23 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia), Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,Kompas,National,"On May 23, 2016, a group of Papuan students held a peaceful protest at their university in Jayapura city, Papua province. They demanded the university allocate at least 80 percent of its new students' quota for Papuan students. They sealed the university's main gate. [size=no report]",0,1576600006,IDN
6663631,360,IDN2842,2842,"23 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)","Red White Front",6,60,"South-Eastern Asia",Indonesia,"West Java",Sukabumi,Sukabumi,Sukabumi,-6.918,106.9266,1,Kompas,National,"On May 23, 2016, a group of people, including members of Red White Front, held a peaceful protest in Sukabumi city, West Java province. They demanded an explanation of a new market project, which hadn't been progressing despite many market sellers having given down payment for the project. [size=no report]",0,1576600006,IDN
6663919,360,IDN2840,2840,"23 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Bangka-Belitung,"Pangkal Pinang","Pangkal Pinang","Pangkal Pinang",-2.1333,106.1333,1,Tempo,National,"On May 23, 2016, hundreds of villagers held a peaceful protest in Pangkalpinang city, Bangka Belitung Island province, opposing mining activities in their village. [size=hundreds]",0,1576600007,IDN
5451265,360,IDN167,167,"20 May 2016",2016,1,Riots,"Violent demonstration","Rioters (Indonesia)",,5,50,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,Gambir,-6.1763,106.814,1,"Jakarta Post",National,"On May 20, in Gambir (Central Jakarta, Jakarta), a protest by around 100 people from various mass organizations demanding the resignation of Jakarta Governor Basuki ""Ahok"" Tjahaja Purnama turned violent in front of the City Council building, throwing bottles, bamboo sticks, and stones at those on the premises.",0,1561473734,IDN
6664253,360,IDN2836,2836,"20 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"East Jakarta","East Jakarta","East Jakarta",-6.2452,106.9005,1,Tribunnews,National,"On May 20, 2016, dozens of students held a peaceful protest in East Jakarta city, Jakarta province, demanding the government nationalize foreign assets. [size=dozens]",0,1576600007,IDN
5562462,360,IDN166,166,"20 May 2016",2016,1,Riots,"Violent demonstration","Rioters (Indonesia)","AMJU: North Jakartan Residents Alliance",5,15,"South-Eastern Asia",Indonesia,Jakarta,"West Jakarta",Setiabudi,Setiabudi,-6.2094,106.8269,1,Tempo,National,"On May 20, in Setiabudi (South Jakarta, Jakarta), there was a demonstration launched by the Alliance of North Jakarta Residents at the Corruption Eradication Commission (KPK) that turned violent, causing property damage. The unrest turned into a clash between the rioters and police officers that resulted in temporary road closures and a number of injuries.",0,1563305270,IDN
5562462,360,IDN166,166,"20 May 2016",2016,1,Riots,"Violent demonstration","Police Forces of Indonesia (2014-)",,1,15,"South-Eastern Asia",Indonesia,Jakarta,"West Jakarta",Setiabudi,Setiabudi,-6.2094,106.8269,1,Tempo,National,"On May 20, in Setiabudi (South Jakarta, Jakarta), there was a demonstration launched by the Alliance of North Jakarta Residents at the Corruption Eradication Commission (KPK) that turned violent, causing property damage. The unrest turned into a clash between the rioters and police officers that resulted in temporary road closures and a number of injuries.",0,1563305270,IDN
6663275,360,IDN2838,2838,"20 May 2016",2016,1,"Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,37,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 20 May 2016, a man crashed into three Papuan human rights activists sitting on the side of the road in Jayapura city, Papua province, injuring two and causing the instant death of one. The police tried to cover-up the incident as a traffic accident.",0,1576600005,IDN
6663275,360,IDN2838,2838,"20 May 2016",2016,1,"Violence against civilians",Attack,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,37,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 20 May 2016, a man crashed into three Papuan human rights activists sitting on the side of the road in Jayapura city, Papua province, injuring two and causing the instant death of one. The police tried to cover-up the incident as a traffic accident.",0,1576600005,IDN
6664417,360,IDN2837,2837,"20 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)","KAMMI: Kesatuan Aksi Mahasiswa Muslim Indonesia, Students (Indonesia), Muslim Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Riau,Pekanbaru,Pekanbaru,Pekanbaru,0.5166,101.4416,1,Tribunnews,National,"On May 20, 2016, dozens of students from KAMMI: Kesatuan Aksi Mahasiswa Muslim Indonesia held a peaceful protest in Pekanbaru city, Riau province, commemorating National Resurgence Day. [size=dozens]",0,1576600008,IDN
5451264,360,IDN165,165,"19 May 2016",2016,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"Central Java",Pati,Tambakromo,Tambakromo,-6.8764,111.0446,1,"Jakarta Post",National,"On May 19, in Tambakromo (Pati, Central Java), around 2,000 farmers from several villages demonstrated as part of a rally from Ngerang Village to the Pati City Square. They called on the Pati regency administration to preserve the environment and heed their demands for a halt to the planned construction of a cement factory in the area surrounding their villages.",0,1561473734,IDN
6664742,360,IDN2835,2835,"18 May 2016",2016,1,Riots,"Mob violence","Rioters (Indonesia)","FPI: Islamic Defenders Front, Muslim Group (Indonesia)",5,57,"South-Eastern Asia",Indonesia,"West Java",Bandung,Bandung,Bandung,-6.9222,107.607,1,"US State Department",Other,"On 18 May 2016, the FPI halted a discussion entitled ""Understanding Art through the Thought of Karl Marx"" organized by the Student Press Agency at the Daunjati Institute of Art and Culture in Bandung city, West Java province. As they accused them of promoting communism and ideas that contradict the national ideology of Pancasila. [size=no report]",0,1576600008,IDN
